No;Regional Office;POP;Rack;Rack Size;U;Nama Perangkat;Nama Lama;Hostname;CORE;Penamaan;KodeRO;-;KodePOP;-2;NoRack;Kondisi Real;U2
;Batam;Panaran;7;;12;Nokia Siemens Network;Dwdm lama Singapore Shelf 5 Shutdown;BTM-PNR-7-WDM-13-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;7;;11;Nokia Siemens Network;Dwdm lama Singapore Shelf 5 Shutdown;BTM-PNR-7-WDM-13-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;7;;10;Nokia Siemens Network;Dwdm lama Singapore Shelf 5 Shutdown;BTM-PNR-7-WDM-13-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;7;;9;Nokia Siemens Network;Dwdm lama Singapore Shelf 5 Shutdown;BTM-PNR-7-WDM-13-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;7;;8;Nokia Siemens Network;Dwdm lama Singapore Shelf 5 Shutdown;BTM-PNR-7-WDM-13-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;7;;7;Nokia Siemens Network;Dwdm lama Singapore Shelf 5 Shutdown;BTM-PNR-7-WDM-13-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;7;;6;Nokia Siemens Network;Dwdm lama Singapore Shelf 5 Shutdown;BTM-PNR-7-WDM-13-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;7;;5;Nokia Siemens Network;Dwdm lama Singapore Shelf 5 Shutdown;BTM-PNR-7-WDM-13-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;7;;4;Nokia Siemens Network;Dwdm lama Singapore Shelf 5 Shutdown;BTM-PNR-7-WDM-13-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;7;;3;Nokia Siemens Network;Dwdm lama Singapore Shelf 5 Shutdown;BTM-PNR-7-WDM-13-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;7;;2;Nokia Siemens Network;Dwdm lama Singapore Shelf 5 Shutdown;BTM-PNR-7-WDM-13-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;7;;1;Nokia Siemens Network;Dwdm lama Singapore Shelf 5 Shutdown;BTM-PNR-7-WDM-13-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;8;42;42;Power Supply (Main Power, Protection Power);PSU;;;;BTM;-;PNR;-;;;
;Batam;Panaran;8;;41;Power Supply (Main Power, Protection Power);PSU;;;;BTM;-;PNR;-;;;
;Batam;Panaran;8;;40;IDLE;PSU;;;;BTM;-;PNR;-;;;
;Batam;Panaran;8;;39;Cable Compartment;Dwdm Shelf 1 Tungkal;;;;BTM;-;PNR;-;;;
;Batam;Panaran;8;;38;Cable Compartment;Dwdm Shelf 1 Tungkal;;;;BTM;-;PNR;-;;;
;Batam;Panaran;8;;37;Nokia Siemens Network;Dwdm Shelf 1 Tungkal;BTM-PNR-8-WDM-16-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;8;;36;Nokia Siemens Network;Dwdm Shelf 1 Tungkal;BTM-PNR-8-WDM-16-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;8;;35;Nokia Siemens Network;Dwdm Shelf 1 Tungkal;BTM-PNR-8-WDM-16-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;8;;34;Nokia Siemens Network;Dwdm Shelf 1 Tungkal;BTM-PNR-8-WDM-16-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;8;;33;Nokia Siemens Network;Dwdm Shelf 1 Tungkal;BTM-PNR-8-WDM-16-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;8;;32;Nokia Siemens Network;Dwdm Shelf 1 Tungkal;BTM-PNR-8-WDM-16-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;8;;31;Nokia Siemens Network;Dwdm Shelf 1 Tungkal;BTM-PNR-8-WDM-16-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;8;;30;Nokia Siemens Network;Dwdm Shelf 1 Tungkal;BTM-PNR-8-WDM-16-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;8;;29;Nokia Siemens Network;Dwdm Shelf 1 Tungkal;BTM-PNR-8-WDM-16-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;8;;28;Nokia Siemens Network;Dwdm Shelf 1 Tungkal;BTM-PNR-8-WDM-16-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;8;;27;Nokia Siemens Network;Dwdm Shelf 1 Tungkal;BTM-PNR-8-WDM-16-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;8;;26;Cable Compartment;Dwdm Shelf 1 Tungkal;;;;BTM;-;PNR;-;;;
;Batam;Panaran;8;;25;Cable Compartment;Dwdm Shelf 1 Tungkal;;;;BTM;-;PNR;-;;;
;Batam;Panaran;8;;24;Nokia Siemens Network;Dwdm Shelf 2 Tungkal ;BTM-PNR-8-WDM-15-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;8;;23;Nokia Siemens Network;Dwdm Shelf 2 Tungkal ;BTM-PNR-8-WDM-15-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;8;;22;Nokia Siemens Network;Dwdm Shelf 2 Tungkal ;BTM-PNR-8-WDM-15-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;8;;21;Nokia Siemens Network;Dwdm Shelf 2 Tungkal ;BTM-PNR-8-WDM-15-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;8;;20;Nokia Siemens Network;Dwdm Shelf 2 Tungkal ;BTM-PNR-8-WDM-15-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;8;;19;Nokia Siemens Network;Dwdm Shelf 2 Tungkal ;BTM-PNR-8-WDM-15-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;8;;18;Nokia Siemens Network;Dwdm Shelf 2 Tungkal ;BTM-PNR-8-WDM-15-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;8;;17;Nokia Siemens Network;Dwdm Shelf 2 Tungkal ;BTM-PNR-8-WDM-15-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;8;;16;Nokia Siemens Network;Dwdm Shelf 2 Tungkal ;BTM-PNR-8-WDM-15-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;8;;15;Nokia Siemens Network;Dwdm Shelf 2 Tungkal ;BTM-PNR-8-WDM-15-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;8;;14;Nokia Siemens Network;Dwdm Shelf 2 Tungkal ;BTM-PNR-8-WDM-15-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;8;;13;Nokia Siemens Network;Dwdm Shelf 2 Tungkal ;BTM-PNR-8-WDM-15-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;8;;12;Nokia Siemens Network;Dwdm Shelf 2 Tungkal ;BTM-PNR-8-WDM-15-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;8;;11;Nokia Siemens Network;DWDM lama Singapore Shelf 2 Shutdown;BTM-PNR-8-WDM-15-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;8;;10;Nokia Siemens Network;DWDM lama Singapore Shelf 2 Shutdown;BTM-PNR-8-WDM-15-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;8;;9;Nokia Siemens Network;DWDM lama Singapore Shelf 2 Shutdown;BTM-PNR-8-WDM-15-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;8;;8;Nokia Siemens Network;DWDM lama Singapore Shelf 2 Shutdown;BTM-PNR-8-WDM-15-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;8;;7;Nokia Siemens Network;DWDM lama Singapore Shelf 2 Shutdown;BTM-PNR-8-WDM-15-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;8;;6;Nokia Siemens Network;DWDM lama Singapore Shelf 2 Shutdown;BTM-PNR-8-WDM-15-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;8;;5;Nokia Siemens Network;DWDM lama Singapore Shelf 2 Shutdown;BTM-PNR-8-WDM-15-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;8;;4;Nokia Siemens Network;DWDM lama Singapore Shelf 2 Shutdown;BTM-PNR-8-WDM-15-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;8;;3;Nokia Siemens Network;DWDM lama Singapore Shelf 2 Shutdown;;;;BTM;-;PNR;-;;;
;Batam;Panaran;8;;2;Cable Compartment;DWDM lama Singapore Shelf 2 Shutdown;;;;BTM;-;PNR;-;;;
;Batam;Panaran;8;;1;Cable Compartment;DWDM lama Singapore Shelf 2 Shutdown;;;;BTM;-;PNR;-;;;
;Batam;Panaran;9;42;42;Power Supply (Main Power, Protection Power);PSU;;;;BTM;-;PNR;-;;;
;Batam;Panaran;9;;41;Power Supply (Main Power, Protection Power);PSU;;;;BTM;-;PNR;-;;;
;Batam;Panaran;9;;40;IDLE;MPB;;;;BTM;-;PNR;-;;;
;Batam;Panaran;9;;39;MPB;MPB;BTM-PNR-9-MPB-24---;;;BTM;-;PNR;-;;;
;Batam;Panaran;9;;38;MPB;MPB;BTM-PNR-9-MPB-24---;;;BTM;-;PNR;-;;;
;Batam;Panaran;9;;37;MPB;MPB;BTM-PNR-9-MPB-24---;;;BTM;-;PNR;-;;;
;Batam;Panaran;9;;36;MPB;MPB;BTM-PNR-9-MPB-24---;;;BTM;-;PNR;-;;;
;Batam;Panaran;9;;35;MPB;MPB;BTM-PNR-9-MPB-24---;;;BTM;-;PNR;-;;;
;Batam;Panaran;9;;34;MPB;MPB;BTM-PNR-9-MPB-24---;;;BTM;-;PNR;-;;;
;Batam;Panaran;9;;33;MPB;MPB;BTM-PNR-9-MPB-24---;;;BTM;-;PNR;-;;;
;Batam;Panaran;9;;32;MPB;MPB;BTM-PNR-9-MPB-24---;;;BTM;-;PNR;-;;;
;Batam;Panaran;9;;31;MPB;MPB;BTM-PNR-9-MPB-24---;;;BTM;-;PNR;-;;;
;Batam;Panaran;9;;30;MPB;MPB;BTM-PNR-9-MPB-24---;;;BTM;-;PNR;-;;;
;Batam;Panaran;9;;29;MPB;MPB;BTM-PNR-9-MPB-24---;;;BTM;-;PNR;-;;;
;Batam;Panaran;9;;28;MPB;MPB;BTM-PNR-9-MPB-24---;;;BTM;-;PNR;-;;;
;Batam;Panaran;9;;27;MPB;MPB;BTM-PNR-9-MPB-24---;;;BTM;-;PNR;-;;;
;Batam;Panaran;9;;26;MPB;MPB;BTM-PNR-9-MPB-24---;;;BTM;-;PNR;-;;;
;Batam;Panaran;9;;25;MPB;MPB;BTM-PNR-9-MPB-24---;;;BTM;-;PNR;-;;;
;Batam;Panaran;9;;24;IDLE;MPB;;;;BTM;-;PNR;-;;;
;Batam;Panaran;9;;23;FMT;Fiber managemnt MPB;;;;BTM;-;PNR;-;;;
;Batam;Panaran;9;;22;Switch HP DWDM;;BTM-PNR-9-SWC-22-HP-DWDM-;;;BTM;-;PNR;-;;;
;Batam;Panaran;9;;21;Moxa;;BTM-PNR-9-SWC-21-MXA--;;;BTM;-;PNR;-;;;
;Batam;Panaran;9;;20;Cable Compartment;Dwdm lama Singapore Shelf 1 Shutdown;;;;BTM;-;PNR;-;;;
;Batam;Panaran;9;;19;Cable Compartment;Dwdm lama Singapore Shelf 1 Shutdown;;;;BTM;-;PNR;-;;;
;Batam;Panaran;9;;18;Nokia Siemens Network;Dwdm lama Singapore Shelf 1 Shutdown;BTM-PNR-9-WDM-20-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;9;;17;Nokia Siemens Network;Dwdm lama Singapore Shelf 1 Shutdown;BTM-PNR-9-WDM-20-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;9;;16;Nokia Siemens Network;Dwdm lama Singapore Shelf 1 Shutdown;BTM-PNR-9-WDM-20-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;9;;15;Nokia Siemens Network;Dwdm lama Singapore Shelf 1 Shutdown;BTM-PNR-9-WDM-20-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;9;;14;Nokia Siemens Network;Dwdm lama Singapore Shelf 1 Shutdown;BTM-PNR-9-WDM-20-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;9;;13;Nokia Siemens Network;Dwdm lama Singapore Shelf 1 Shutdown;BTM-PNR-9-WDM-20-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;9;;12;Nokia Siemens Network;Dwdm lama Singapore Shelf 1 Shutdown;BTM-PNR-9-WDM-20-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;9;;11;Nokia Siemens Network;Dwdm lama Singapore Shelf 1 Shutdown;BTM-PNR-9-WDM-20-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;9;;10;Nokia Siemens Network;Dwdm lama Singapore Shelf 1 Shutdown;BTM-PNR-9-WDM-20-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;9;;9;Nokia Siemens Network;Dwdm lama Singapore Shelf 1 Shutdown;BTM-PNR-9-WDM-20-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;9;;8;Nokia Siemens Network;Dwdm lama Singapore Shelf 1 Shutdown;BTM-PNR-9-WDM-20-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;9;;7;Nokia Siemens Network;Dwdm lama Singapore Shelf 1 Shutdown;BTM-PNR-9-WDM-20-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;9;;6;Switch HP;Sw HP;BTM-PNR-9-SWC-19-HP--;;;BTM;-;PNR;-;;;
;Batam;Panaran;9;;5;Ciena 5142;Sw HP;BTM-PNR-9-SWC-18-CNA-5142-;;;BTM;-;PNR;-;;;
;Batam;Panaran;9;;4;Tellabs 7345;Tellabs Shutdown;BTM-PNR-9-SWC-17-TLB-7345-;;;BTM;-;PNR;-;;;
;Batam;Panaran;9;;3;Tellabs 7345;Tellabs Shutdown;BTM-PNR-9-SWC-17-TLB-7345-;;;BTM;-;PNR;-;;;
;Batam;Panaran;9;;2;IDLE;Cable Semua;;;;BTM;-;PNR;-;;;
;Batam;Panaran;9;;1;IDLE;Cable Semua;;;;BTM;-;PNR;-;;;
;Batam;Panaran;10;42;42;Power Supply (Main Power, Protection Power);;Rak 6 - DWDM;;;BTM;-;PNR;-;;;
;Batam;Panaran;10;;41;Power Supply (Main Power, Protection Power);;;;;BTM;-;PNR;-;;;
;Batam;Panaran;10;;40;Power Supply (Main Power, Protection Power);;;;;BTM;-;PNR;-;;;
;Batam;Panaran;10;;39;Power Supply (Main Power, Protection Power);;;;;BTM;-;PNR;-;;;
;Batam;Panaran;10;;38;HIT7300 DWDM Coriant;Dwdm Baru Panaran Shelf 1;BTM-PNR-10-WDM-26-IFR-HIT7300-;;;BTM;-;PNR;-;;;
;Batam;Panaran;10;;37;HIT7300 DWDM Coriant;Dwdm Baru Panaran Shelf 1;BTM-PNR-10-WDM-26-IFR-HIT7300-;;;BTM;-;PNR;-;;;
;Batam;Panaran;10;;36;HIT7300 DWDM Coriant;Dwdm Baru Panaran Shelf 1;BTM-PNR-10-WDM-26-IFR-HIT7300-;;;BTM;-;PNR;-;;;
;Batam;Panaran;10;;35;HIT7300 DWDM Coriant;Dwdm Baru Panaran Shelf 1;BTM-PNR-10-WDM-26-IFR-HIT7300-;;;BTM;-;PNR;-;;;
;Batam;Panaran;10;;34;HIT7300 DWDM Coriant;Dwdm Baru Panaran Shelf 1;BTM-PNR-10-WDM-26-IFR-HIT7300-;;;BTM;-;PNR;-;;;
;Batam;Panaran;10;;33;HIT7300 DWDM Coriant;Dwdm Baru Panaran Shelf 1;BTM-PNR-10-WDM-26-IFR-HIT7300-;;;BTM;-;PNR;-;;;
;Batam;Panaran;10;;32;HIT7300 DWDM Coriant;Dwdm Baru Panaran Shelf 1;BTM-PNR-10-WDM-26-IFR-HIT7300-;;;BTM;-;PNR;-;;;
;Batam;Panaran;10;;31;HIT7300 DWDM Coriant;Dwdm Baru Panaran Shelf 1;BTM-PNR-10-WDM-26-IFR-HIT7300-;;;BTM;-;PNR;-;;;
;Batam;Panaran;10;;30;HIT7300 DWDM Coriant;Dwdm Baru Panaran Shelf 1;BTM-PNR-10-WDM-26-IFR-HIT7300-;;;BTM;-;PNR;-;;;
;Batam;Panaran;10;;29;HIT7300 DWDM Coriant;Dwdm Baru Panaran Shelf 1;BTM-PNR-10-WDM-26-IFR-HIT7300-;;;BTM;-;PNR;-;;;
;Batam;Panaran;10;;28;HIT7300 DWDM Coriant;Dwdm Baru Panaran Shelf 1;BTM-PNR-10-WDM-26-IFR-HIT7300-;;;BTM;-;PNR;-;;;
;Batam;Panaran;10;;27;HIT7300 DWDM Coriant;Dwdm Baru Panaran Shelf 1;BTM-PNR-10-WDM-26-IFR-HIT7300-;;;BTM;-;PNR;-;;;
;Batam;Panaran;10;;26;Cable Compartment;Dwdm Baru Panaran Shelf 2;;;;BTM;-;PNR;-;;;
;Batam;Panaran;10;;25;Cable Compartment;Dwdm Baru Panaran Shelf 2;;;;BTM;-;PNR;-;;;
;Batam;Panaran;10;;24;Nokia Siemens Network;Dwdm Baru Panaran Shelf 2;BTM-PNR-10-WDM-25-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;10;;23;Nokia Siemens Network;Dwdm Baru Panaran Shelf 2;BTM-PNR-10-WDM-25-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;10;;22;Nokia Siemens Network;Dwdm Baru Panaran Shelf 2;BTM-PNR-10-WDM-25-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;10;;21;Nokia Siemens Network;Dwdm Baru Panaran Shelf 2;BTM-PNR-10-WDM-25-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;10;;20;Nokia Siemens Network;Dwdm Baru Panaran Shelf 2;BTM-PNR-10-WDM-25-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;10;;19;Nokia Siemens Network;Dwdm Baru Panaran Shelf 2;BTM-PNR-10-WDM-25-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;10;;18;Nokia Siemens Network;Dwdm Baru Panaran Shelf 2;BTM-PNR-10-WDM-25-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;10;;17;Nokia Siemens Network;Dwdm Baru Panaran Shelf 2;BTM-PNR-10-WDM-25-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;10;;16;Nokia Siemens Network;Dwdm Baru Panaran Shelf 2;BTM-PNR-10-WDM-25-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;10;;15;Nokia Siemens Network;Dwdm Baru Panaran Shelf 2;BTM-PNR-10-WDM-25-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;10;;14;Nokia Siemens Network;Dwdm Baru Panaran Shelf 2;BTM-PNR-10-WDM-25-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;10;;13;Nokia Siemens Network;Dwdm Baru Panaran Shelf 3;BTM-PNR-10-WDM-25-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;10;;12;Nokia Siemens Network;Dwdm Baru Panaran Shelf 3;BTM-PNR-10-WDM-25-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;10;;11;Nokia Siemens Network;Dwdm Baru Panaran Shelf 3;BTM-PNR-10-WDM-25-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;10;;10;Nokia Siemens Network;Dwdm Baru Panaran Shelf 3;BTM-PNR-10-WDM-25-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;10;;9;Nokia Siemens Network;Dwdm Baru Panaran Shelf 3;BTM-PNR-10-WDM-25-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;10;;8;Nokia Siemens Network;Dwdm Baru Panaran Shelf 3;BTM-PNR-10-WDM-25-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;10;;7;Nokia Siemens Network;Dwdm Baru Panaran Shelf 3;BTM-PNR-10-WDM-25-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;10;;6;Nokia Siemens Network;Dwdm Baru Panaran Shelf 3;BTM-PNR-10-WDM-25-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;10;;5;Nokia Siemens Network;Dwdm Baru Panaran Shelf 3;BTM-PNR-10-WDM-25-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;10;;4;Nokia Siemens Network;Dwdm Baru Panaran Shelf 3;BTM-PNR-10-WDM-25-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;10;;3;Nokia Siemens Network;Dwdm Baru Panaran Shelf 3;BTM-PNR-10-WDM-25-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;10;;2;Nokia Siemens Network;Dwdm Baru Panaran Shelf 3;BTM-PNR-10-WDM-25-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;10;;1;Nokia Siemens Network;Dwdm Baru Panaran Shelf 3;BTM-PNR-10-WDM-25-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;11;42;42;Power Supply (Main Power, Protection Power);;;;;BTM;-;PNR;-;;;
;Batam;Panaran;11;;41;Power Supply (Main Power, Protection Power);;;;;BTM;-;PNR;-;;;
;Batam;Panaran;11;;40;Power Supply (Main Power, Protection Power);;;;;BTM;-;PNR;-;;;
;Batam;Panaran;11;;39;Power Supply (Main Power, Protection Power);;;;;BTM;-;PNR;-;;;
;Batam;Panaran;11;;38;HIT7300 DWDM Coriant;Dwdm Baru Panaran Shelf 4;BTM-PNR-11-WDM-27-IFR-HIT7300-;;;BTM;-;PNR;-;;;
;Batam;Panaran;11;;37;HIT7300 DWDM Coriant;Dwdm Baru Panaran Shelf 4;BTM-PNR-11-WDM-27-IFR-HIT7300-;;;BTM;-;PNR;-;;;
;Batam;Panaran;11;;36;HIT7300 DWDM Coriant;Dwdm Baru Panaran Shelf 4;BTM-PNR-11-WDM-27-IFR-HIT7300-;;;BTM;-;PNR;-;;;
;Batam;Panaran;11;;35;HIT7300 DWDM Coriant;Dwdm Baru Panaran Shelf 4;BTM-PNR-11-WDM-27-IFR-HIT7300-;;;BTM;-;PNR;-;;;
;Batam;Panaran;11;;34;HIT7300 DWDM Coriant;Dwdm Baru Panaran Shelf 4;BTM-PNR-11-WDM-27-IFR-HIT7300-;;;BTM;-;PNR;-;;;
;Batam;Panaran;11;;33;HIT7300 DWDM Coriant;Dwdm Baru Panaran Shelf 4;BTM-PNR-11-WDM-27-IFR-HIT7300-;;;BTM;-;PNR;-;;;
;Batam;Panaran;11;;32;HIT7300 DWDM Coriant;Dwdm Baru Panaran Shelf 4;BTM-PNR-11-WDM-27-IFR-HIT7300-;;;BTM;-;PNR;-;;;
;Batam;Panaran;11;;31;HIT7300 DWDM Coriant;Dwdm Baru Panaran Shelf 4;BTM-PNR-11-WDM-27-IFR-HIT7300-;;;BTM;-;PNR;-;;;
;Batam;Panaran;11;;30;HIT7300 DWDM Coriant;Dwdm Baru Panaran Shelf 4;BTM-PNR-11-WDM-27-IFR-HIT7300-;;;BTM;-;PNR;-;;;
;Batam;Panaran;11;;29;HIT7300 DWDM Coriant;Dwdm Baru Panaran Shelf 4;BTM-PNR-11-WDM-27-IFR-HIT7300-;;;BTM;-;PNR;-;;;
;Batam;Panaran;11;;28;HIT7300 DWDM Coriant;Dwdm Baru Panaran Shelf 4;BTM-PNR-11-WDM-27-IFR-HIT7300-;;;BTM;-;PNR;-;;;
;Batam;Panaran;11;;27;HIT7300 DWDM Coriant;Dwdm Baru Panaran Shelf 4;BTM-PNR-11-WDM-27-IFR-HIT7300-;;;BTM;-;PNR;-;;;
;Batam;Panaran;11;;26;Cable Compartment;Dwdm Baru Panaran Shelf 4;;;;BTM;-;PNR;-;;;
;Batam;Panaran;11;;25;Cable Compartment;Dwdm Baru Panaran Shelf 4;;;;BTM;-;PNR;-;;;
;Batam;Panaran;11;;24;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;11;;23;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;11;;22;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;11;;21;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;11;;20;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;11;;19;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;11;;18;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;11;;17;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;11;;16;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;11;;15;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;11;;14;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;11;;13;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;11;;12;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;11;;11;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;11;;10;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;11;;9;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;11;;8;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;11;;7;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;11;;6;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;11;;5;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;11;;4;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;11;;3;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;11;;2;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;11;;1;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Graha Pena;1;42;42;IDLE;;;;;BTM;-;GPA;-;;;
;Batam;Graha Pena;1;;41;IDLE;;;;;BTM;-;GPA;-;;;
;Batam;Graha Pena;1;;40;IDLE;;;;;BTM;-;GPA;-;;;
;Batam;Graha Pena;1;;39;IDLE;;;;;BTM;-;GPA;-;;;
;Batam;Graha Pena;1;;38;IDLE;;;;;BTM;-;GPA;-;;;
;Batam;Graha Pena;1;;37;IDLE;;;;;BTM;-;GPA;-;;;
;Batam;Graha Pena;1;;36;IDLE;;;;;BTM;-;GPA;-;;;
;Batam;Graha Pena;1;;35;Cisco Catalyst 2960 Series;;BTM-GPA-1-RTR-2-CSO-2960-;;;BTM;-;GPA;-;;;
;Batam;Graha Pena;1;;34;Cable Management;;;;;BTM;-;GPA;-;;;
;Batam;Graha Pena;1;;33;Cable Management;;;;;BTM;-;GPA;-;;;
;Batam;Graha Pena;1;;32;Raisecom 2924;;BTM-GPA-1-SWC-1-RSO-2924-;;;BTM;-;GPA;-;;;
;Batam;Graha Pena;1;;31;IDLE;;;;;BTM;-;GPA;-;;;
;Batam;Graha Pena;1;;30;IDLE;;;;;BTM;-;GPA;-;;;
;Batam;Graha Pena;1;;29;IDLE;;;;;BTM;-;GPA;-;;;
;Batam;Graha Pena;1;;28;IDLE;;;;;BTM;-;GPA;-;;;
;Batam;Graha Pena;1;;27;IDLE;;;;;BTM;-;GPA;-;;;
;Batam;Graha Pena;1;;26;IDLE;;;;;BTM;-;GPA;-;;;
;Batam;Graha Pena;1;;25;IDLE;;;;;BTM;-;GPA;-;;;
;Batam;Graha Pena;1;;24;IDLE;;;;;BTM;-;GPA;-;;;
;Batam;Graha Pena;1;;23;IDLE;;;;;BTM;-;GPA;-;;;
;Batam;Graha Pena;1;;22;IDLE;;;;;BTM;-;GPA;-;;;
;Batam;Graha Pena;1;;21;IDLE;;;;;BTM;-;GPA;-;;;
